OBJECTID,PC4,Aantal_adreslocaties,Aantal_multiparts,SHAPE_Length,SHAPE_Area
2166,6014,873,1,0.138228684309884,0.000519282102785807
2167,6015,633,1,0.151630046279846,0.000539926147408032
2168,6017,1475,1,0.15215000889585,0.000880502296585651
2169,6019,1087,1,0.143855176832673,0.000544478528198687
2170,6021,4947,1,0.351236607556049,0.00335036544499721
2171,6023,1018,1,0.120090890829941,0.00047022368177758
2172,6024,724,1,0.199543608712279,0.00140824787793861
2173,6026,2491,1,0.277287038112505,0.00252748246019181
2174,6027,879,1,0.217457234732057,0.00144645562778734
2175,6028,339,1,0.176328651875605,0.000745287683419091
2176,6029,863,1,0.274429402775348,0.00256174726599937
2177,6031,5351,1,0.524268756769953,0.00548103274787501
2178,6034,678,1,0.300070051316547,0.00260799804900764
2179,6035,1845,1,0.338985169489701,0.00388914811003387
2180,6037,612,1,0.188544976606501,0.00155375907344451
2181,6039,2522,1,0.25854200393335,0.00155968796103815
2182,6041,8746,1,0.270039692058838,0.00174650279226396
2183,6042,5512,2,0.296133613302337,0.00169620560936386
2184,6043,5527,1,0.100337192853067,0.000277094912619723
2185,6044,1708,1,0.139265660557486,0.000254472721125838
2186,6045,3178,1,0.211938905106538,0.000957519340089305
2187,6049,3689,1,0.150306355016653,0.00112518894165834
2188,6051,3735,1,0.188621284363545,0.00139585324153683
2189,6061,2340,1,0.239350215441902,0.00149681552735469
2190,6063,1282,1,0.399605009310679,0.00215278325510662
2191,6065,1539,1,0.229143833445281,0.00157591816640212
2192,6067,1835,1,0.127125143778716,0.000527670466356873
2193,6071,4371,1,0.304695012120533,0.00311764918027271
2194,6074,1831,1,0.1633873048105,0.000461154832465776
2195,6075,2263,1,0.450121278695551,0.00290817476101791
2196,6077,1735,1,0.380101147151198,0.00271900241248405
2197,6081,2258,1,0.245247909690635,0.00145637341030137
2198,6082,443,1,0.134766863018856,0.000413903962541697
2199,6083,334,1,0.1350878192456,0.000555924691811343
2200,6085,1837,1,0.194598783620045,0.00118203090244278
2201,6086,1683,1,0.323337755228399,0.00274109579705114
2202,6088,2432,1,0.239151121732753,0.00207580449305326
2203,6089,355,1,0.16973424382754,0.000834036056325719
2204,6091,354,1,0.162839666122059,0.00106908988816687
2205,6092,133,1,0.0406620476577556,8.8529829631215e-05
2206,6093,3589,1,0.322747185029609,0.00351706594900287
2207,6095,1235,1,0.245493214552055,0.00145326495156961
2208,6096,771,1,0.168636784942987,0.000996313714185421
2209,6097,2545,1,0.243928507031304,0.00166260610019265
2210,6099,913,1,0.187171863733523,0.00105687455983186
2211,6101,5547,1,0.284556075492854,0.001551288255894
2212,6102,2521,1,0.245304291304611,0.0014414863289333
2213,6104,850,2,0.220540986347508,0.00195021927603596
2214,6105,663,1,0.383534462776737,0.00347866386674231
2215,6107,926,1,0.15107104274049,0.000922459510568921
2216,6109,460,1,0.130258371339378,0.000553091016556658
2217,6111,275,1,0.226492484666416,0.000497995686551408
2218,6112,369,1,0.158881944484132,0.000564640446965886
2219,6114,4717,1,0.28761680588513,0.00252872390162107
2220,6116,720,1,0.159894731261829,0.000876695733162502
2221,6118,1532,1,0.114041279404454,0.000432339338892385
2222,6121,2962,1,0.368303059478473,0.00185717725290194
2223,6122,989,1,0.0455392879818324,0.000126993574168007
2224,6123,574,1,0.048985547847141,0.000105965481870916
2225,6124,340,1,0.101969610720082,0.000364244834323009
2226,6125,831,1,0.0734514576072077,0.000187117318393024
2227,6127,1161,1,0.137346881132346,0.000464070484326312
2228,6129,2817,1,0.142901920528013,0.000580767726102017
2229,6131,4298,1,0.0804581510733515,0.000170926764021393
2230,6132,2608,3,0.141614686833031,0.000506757096433552
2231,6133,1848,1,0.0750442149993367,0.00016188976753288
2232,6134,1269,1,0.0657474270143483,0.000121722850173504
2233,6135,3449,2,0.133069200089802,0.000451002816976956
2234,6136,3966,1,0.140676333901633,0.000625588489315402
2235,6137,4261,3,0.14998581264479,0.000361719328056802
2236,6141,1213,1,0.122006365141149,0.000428683884284497
2237,6142,612,1,0.108475008295589,0.000385712923970286
2238,6143,550,1,0.104463370132803,0.000365929458778328
2239,6151,2216,1,0.0914732587700706,0.000409095438473255
2240,6153,55,1,0.0695704399800441,0.00021100381889677
2241,6155,950,1,0.175707013106572,0.000538046389410156
2242,6161,3043,3,0.159963471308781,0.000532963591663997
2243,6162,2528,2,0.0729853749956473,0.000151901060185657
2244,6163,4004,1,0.172386670661368,0.000630214512174812
2245,6164,2805,1,0.104960331199616,0.000270045306127697
2246,6165,2514,1,0.0722888984288772,0.000131093955214604
2247,6166,2793,1,0.0822443072683718,0.000215531175407386
2248,6167,29,3,0.301755859638046,0.00114133016409584
2249,6171,5618,1,0.18231316858221,0.00127648237533595
2250,6174,303,1,0.0888924170934479,0.000331727540422713
2251,6176,1643,1,0.121127506169774,0.000685742061841799
2252,6181,4138,2,0.237382817261266,0.00112749988746241
2253,6191,6850,1,0.215556425587022,0.00153065209496745
2254,6199,174,1,0.128918193382558,0.000476661076574921
2255,6211,9936,2,0.0881902784645641,0.000265748681160351
2256,6212,2347,1,0.12512969586203,0.000672212852143772
2257,6213,2470,1,0.128133561949751,0.000457593455659734
2258,6214,2699,1,0.0497330240235095,7.44393066020431e-05
2259,6215,4136,1,0.0878828173788467,0.000186995587860754
2260,6216,3807,1,0.121821934171907,0.000318458442255098
2261,6217,4983,1,0.0719155209930839,0.000225430008215945
2262,6218,3841,2,0.113295290223042,0.000481041668531955
2263,6219,1023,1,0.0958131040811779,0.000408490309178059
2264,6221,6661,1,0.073612359925557,0.000198887066307086
2265,6222,2988,1,0.139230603543521,0.000817845359456946
2266,6223,1318,1,0.142219448654339,0.000868722394193996
2267,6224,5232,2,0.0766474360840577,0.000178242228478431
2268,6225,3181,1,0.132088539653661,0.000646663144467022
2269,6226,3585,1,0.119261157437562,0.000493580708418408
2270,6227,3932,1,0.117546795158176,0.000286876832701367
2271,6228,3350,1,0.106066290213837,0.000368798485055553
2272,6229,3929,2,0.140661639293091,0.000757837517700562
2273,6231,3944,1,0.224945211323354,0.00112532159773544
2274,6235,1306,1,0.173078971422686,0.000705679253840165
2275,6237,154,1,0.0629640360740524,0.000110732869404285
2276,6241,2532,1,0.14066818645715,0.000691546214097013
2277,6243,1247,1,0.152143196782818,0.000864983040485687
2278,6245,4469,1,0.264995290288804,0.00211344148471982
2279,6247,1504,1,0.135077613557019,0.000614079298618411
2280,6251,194,1,0.16442232458818,0.000636356478737672
2281,6252,73,1,0.0442589171628801,6.99979578152622e-05
2282,6255,744,1,0.170306713448755,0.00105424078213203
2283,6261,431,1,0.0984930150737712,0.000549708095107009
2284,6262,460,1,0.117835734711583,0.000585202421696387
2285,6265,696,1,0.229020821246297,0.00118963994498715
2286,6267,1726,1,0.201957287286662,0.00104016609170358
2287,6268,403,1,0.137595407997501,0.000567303717254059
2288,6269,2045,1,0.225179077411635,0.00139378799343929
2289,6271,2504,1,0.219753467284386,0.00144268858497406
2290,6273,105,1,0.129400388221647,0.000372853738944032
2291,6274,270,1,0.173484506345983,0.000784893375415953
2292,6276,71,1,0.0909296535859881,0.000269813262359831
2293,6277,219,1,0.113756299648921,0.000433173918130452
2294,6278,40,1,0.0861690452915076,0.000213760918804196
2295,6281,1036,1,0.219036532973248,0.00137242652165472
2296,6285,562,1,0.170376067887419,0.000938543422854877
2297,6286,956,1,0.199460408585043,0.00107161647891082
2298,6287,802,1,0.160912529376841,0.000960733998311549
2299,6289,45,1,0.0484215312092273,8.60489284621501e-05
2300,6291,5620,1,0.183459077617229,0.00110826768969819
2301,6294,846,1,0.224230505306715,0.00148021060494279
2302,6295,498,1,0.196027698517717,0.000548821522946606
2303,6301,6599,1,0.390832992906668,0.00273157318423796
2304,6305,970,1,0.181735047603656,0.000862815514118328
2305,6307,158,1,0.0767952115090178,0.000185798087465877
2306,6311,355,1,0.0868868809457675,0.000167584492558624
2307,6312,90,1,0.0597340063774978,9.96011104353246e-05
2308,6321,1247,1,0.199118919161146,0.0011813670021964
2309,6325,2075,1,0.189972717884808,0.00101315542937266
2310,6333,1515,1,0.225097091559236,0.00117855899533063
2311,6336,1830,1,0.184052684067168,0.000862074135767727
2312,6341,23,1,0.0380061920188465,2.22543246907412e-05
2313,6342,205,1,0.0563986192585087,8.89915877854484e-05
2314,6343,1650,1,0.224804480329051,0.000967745269916162
2315,6351,2623,1,0.151697647348827,0.000931369129087492
2316,6353,18,1,0.0318040972823506,2.88823665346167e-05
2317,6361,3487,1,0.240095900206117,0.00129788288907755
2318,6363,774,1,0.188009252988741,0.000938633876600868
2319,6365,1531,1,0.19478773714113,0.00103719115287439
2320,6367,4231,1,0.291053046847315,0.00281689146174934
2321,6369,3080,1,0.196185658135429,0.00117952257094117
2322,6371,3390,1,0.132740873829808,0.000447037592291262
2323,6372,5210,1,0.134211374176019,0.000663380807776691
2324,6373,4515,1,0.185459367071696,0.00073045551850891
2325,6374,6043,1,0.220166919059852,0.00139056679857727
2326,6411,6306,4,0.161769168466768,0.000457487387015732
2327,6412,5096,1,0.17746771232259,0.00055313608591048
2328,6413,6210,1,0.156948855939026,0.000525309528030675
2329,6414,3966,1,0.175760549769861,0.000815915030768708
2330,6415,3492,1,0.0861496516256382,0.000243437855967355
2331,6416,2995,1,0.0854762355977455,0.000313765279096743
2332,6417,3956,1,0.0637723456846208,0.000180655932891578
2333,6418,5054,1,0.104594953603076,0.000392551270454835
2334,6419,2287,1,0.16764725960136,0.000624345061907261
2335,6421,6,1,0.00548118481496497,9.06124790496114e-07
2336,6422,248,1,0.218139599869493,0.000609934070240425
2337,6431,5885,1,0.102391816376387,0.000306532837126162
2338,6432,2219,1,0.0803259048322242,0.000239025096487669
2339,6433,2739,1,0.113989293185502,0.000446964130047089
2340,6436,1407,1,0.0875850684886147,0.000226951014441722
2341,6438,1791,1,0.110068361798286,0.000487996394258029
2342,6439,543,1,0.141974314337269,0.000471345472143442
2343,6441,4706,2,0.111419040278605,0.00035364259569601
2344,6442,1216,1,0.142841020146591,0.000456819184778434
2345,6443,2304,1,0.162347330567882,0.000438885708241418
2346,6444,3157,1,0.0813826973782992,0.000198926563974274
2347,6445,1642,1,0.135773739500791,0.000511521081213881
2348,6446,2503,1,0.1032122808009,0.00032513142872862
2349,6447,777,1,0.137210275194215,0.000440644438133359
2350,6451,2500,1,0.186178241669983,0.00130005376529717
2351,6454,354,1,0.115286098497897,0.000491239722445135
2352,6456,406,1,0.126021088572976,0.000443017955938141
2353,6461,5551,1,0.0787162772612633,0.00022032470713385
2354,6462,4575,1,0.0635443181405622,0.000192986700553636
2355,6463,3278,1,0.0722493028229966,0.000142870502186884
2356,6464,2280,2,0.11773795332177,0.000396378975591534
2357,6465,1128,1,0.11314645421813,0.000234826434426646
2358,6466,5027,1,0.137751473302726,0.000537007968084943
2359,6467,2617,1,0.0952735452537404,0.000157398029507322
2360,6468,254,1,0.109511633481775,0.000487779573209742
2361,6469,335,1,0.0435762740274523,4.56007795486448e-05
2362,6471,3428,1,0.113434579625223,0.000391440706374405
2363,6511,7147,1,0.0678322759541031,0.000165026751159703
2364,6512,2822,1,0.0450330087376414,6.67228857611614e-05
2365,6515,3646,1,0.163663513034849,0.000673615068525022
2366,6521,3442,1,0.0792672127040355,8.4279471647306e-05
2367,6522,2485,2,0.120054251660361,0.000281391293711211
2368,6523,4492,2,0.108845911890548,0.000338054390371345
2369,6524,3407,3,0.0704789114836054,0.000129131696600603
2370,6525,5058,1,0.128807735221527,0.000527210619960996
2371,6531,5166,2,0.0890813869706162,0.000211573940123479
2372,6532,3255,1,0.110009589217324,0.000297847976020372
2373,6533,6230,2,0.119013953438264,0.00025100213040609
2374,6534,1716,1,0.0912767313113896,0.000287829723243158
2375,6535,4387,1,0.0763422943336027,0.000152403916178303
2376,6536,1983,1,0.0659965641980589,0.000210626902850527
2377,6537,5531,2,0.112482555725231,0.000488918380074238
2378,6538,5926,1,0.0888663358659938,0.00027186830400164
2379,6541,6058,2,0.168765706841549,0.000663156725985937
2380,6542,3643,1,0.083724205477862,0.000145139123877289
2381,6543,4234,2,0.0769129155953293,0.000194426208062059
2382,6544,3223,1,0.0458606902134138,0.000121075628658028
2383,6545,2802,1,0.121034236227735,0.000358371438062442
2384,6546,4462,1,0.111476381766064,0.000554869905208962
2385,6551,1281,1,0.129399932830135,0.000554704211365055
2386,6561,3443,3,0.325895870811024,0.002303413019852
2387,6562,5113,1,0.281805912045002,0.00231958611794913
2388,6564,356,1,0.106203450092682,0.000276562911626437
2389,6566,2781,1,0.259482475516218,0.00134044513791009
2390,6571,976,1,0.147962230076722,0.000768399218265166
2391,6572,476,1,0.136987687184462,0.0002446048418381
2392,6573,1938,1,0.192225909649246,0.000576269612913421
2393,6574,285,1,0.0599689005812442,9.93538926986522e-05
2394,6575,48,1,0.161594823625772,0.000512165179815341
2395,6576,1235,1,0.199268127784744,0.00161912739601445
2396,6577,72,1,0.146674150020617,0.000413479970229986
2397,6578,862,1,0.166236257407156,0.000854948309667385
2398,6579,263,1,0.130839140494138,0.000697672421608955
2399,6581,5593,1,0.246674055736044,0.00194320469056858
2400,6582,927,1,0.160094197258875,0.000901429242145089
2401,6584,1811,1,0.109163164230144,0.000402259561622421
2402,6585,1678,1,0.143482195533244,0.000841660450463671
2403,6586,250,1,0.111799164129876,0.000536137258684322
2404,6587,410,1,0.120873913169051,0.000668031736215053
2405,6591,4758,1,0.21247005734203,0.000933309878343368
2406,6595,953,1,0.257943871496798,0.00160144798832001
2407,6596,1331,1,0.173236710749169,0.00115592108166831
2408,6598,1829,1,0.231279330893159,0.00194993539550113
2409,6599,363,1,0.157891302791655,0.000914531932390414
2410,6601,5618,1,0.163303988880235,0.000486907241667564
2411,6602,3617,1,0.179695499425062,0.000370297986456561
2412,6603,2735,1,0.237359949102165,0.00178601102493899
2413,6604,2112,1,0.201843802834075,0.000975355827404571
2414,6605,4718,1,0.10902504947198,0.00030497324830022
2415,6606,202,1,0.131242226532726,0.000811735376971158
2416,6611,1228,1,0.226110982272259,0.00188698851835252
2417,6612,367,1,0.139264657526559,0.000741255074606026
2418,6613,307,1,0.113054027942979,0.000623492086927433
2419,6615,84,1,0.166178137379793,0.000669318450190738
2420,6616,415,1,0.180150326408515,0.000867602268228212
2421,6617,800,1,0.201418341918483,0.00114132981349335
2422,6621,1742,1,0.237159765437089,0.00251082803381311
2423,6624,728,1,0.21449794136627,0.00123148360246747
2424,6626,831,1,0.209138310123073,0.00156957184689543
2425,6627,716,1,0.182263855211156,0.00138053899300116
2426,6628,238,1,0.15515599852706,0.000946160356584291
2427,6629,408,1,0.187517859153613,0.000829717852896726
2428,6631,731,1,0.193510944052917,0.0016290777910455
2429,6634,304,1,0.206779876328322,0.00110660965214158
2430,6641,6489,1,0.402129273795853,0.00207560502709683
2431,6642,1840,1,0.0987860491292197,0.000216360860898706
2432,6644,2039,1,0.285479748070421,0.00143607514572525
2433,6645,1064,1,0.213301505995763,0.001936652288785
2434,6651,5290,1,0.312136147313411,0.00130769300955884
2435,6652,859,2,0.0534575272301637,7.70649192697672e-05
2436,6653,900,1,0.131117143036982,0.000725893647873331
2437,6654,740,1,0.179542341725037,0.00108894689483384
2438,6655,577,1,0.170960673243045,0.000716850923177668
2439,6657,1103,1,0.157445512785935,0.000845311138504446
2440,6658,3659,2,0.208521602141759,0.00143659507150794
2441,6659,1144,1,0.216041080093112,0.0018017730254671
2442,6661,5761,2,0.375975102647754,0.00226258331026515
2443,6662,4801,1,0.346664749806128,0.00203667796584264
2444,6663,5202,1,0.12403378926399,0.000867067002820012
2445,6665,1867,1,0.169104565033321,0.00114729372380198
2446,6666,2574,1,0.219110020622915,0.00157793638073575
2447,6668,591,1,0.237135507086778,0.00173626027317083
2448,6669,1994,1,0.335970280240434,0.00243194825473314
2449,6671,2448,1,0.184296077865871,0.000720137458863573
2450,6672,105,1,0.108535034241665,0.000321550106722812
2451,6673,960,1,0.166419746292199,0.000681108619595438
2452,6674,1407,1,0.256902873024313,0.00151294140199116
2453,6675,889,2,0.25587549309824,0.00103476318563424
2454,6676,31,1,0.0680852674266073,0.000198323763252493
2455,6677,238,1,0.186441502023679,0.0010865841859923
2456,6678,1230,1,0.178074404755992,0.000781189517101697
2457,6681,5889,1,0.305952814954873,0.00199831407329017
2458,6684,57,1,0.0921230483229167,0.000199408846977415
2459,6685,868,1,0.181504000292725,0.000774600254232705
2460,6686,1240,1,0.207557535960888,0.0011194060861849
2461,6687,1246,1,0.214564593775575,0.00114368141642637
2462,6691,3588,1,0.225930383884071,0.00187849784159217
2463,6701,1992,3,0.248755102088846,0.000682632910084498
2464,6702,1821,2,0.156742937545324,0.000372348897949877
2465,6703,1367,2,0.110169777554947,0.000267557394106158
2466,6704,314,1,0.23842729927253,0.000849702913076374
2467,6705,546,1,0.112794347498036,0.0003035017467612
2468,6706,2595,2,0.0583182149515625,0.000116880020956654
2469,6707,2884,1,0.0406059149374983,7.47408976459673e-05
2470,6708,6044,1,0.158771606475108,0.000752840798174954
2471,6709,2405,1,0.173051036008685,0.000846946965349946
2472,6711,7320,2,0.191073374195799,0.000781902999951406
2473,6712,2508,1,0.0546713038881846,0.000134521401534478
2474,6713,5402,1,0.0851348982147042,0.000227879698063122
2475,6714,3539,1,0.0518274141930263,0.000136886131503374
2476,6715,3295,1,0.0762153399414939,0.000271505197934379
2477,6716,4078,1,0.110606581949493,0.000544824404504173
2478,6717,8434,1,0.132163704479381,0.000525341041816222
2479,6718,4059,1,0.725811366443462,0.00738167437659956
2480,6721,7551,1,0.404444466595786,0.00330362902869625
2481,6731,1360,1,0.583165091883685,0.00832866046854841
2482,6732,1525,1,0.503964457144393,0.0051855316169376
2483,6733,1174,2,0.314855841933552,0.00203189570506077
2484,6741,6198,1,0.468325981349121,0.00669605316380859
2485,6744,1321,1,0.166520347169762,0.00106793685185937
2486,6745,207,1,0.095998621483423,0.000324288676115491
2487,6811,5622,1,0.0652499623323189,0.000129460247256994
2488,6812,1644,1,0.10458903306204,0.000199981830580691
2489,6813,2501,1,0.0876568717093646,0.00020131574681535
2490,6814,3167,1,0.122976358469125,0.000315842050597719
2491,6815,1939,2,0.122909084411598,0.000297128518944727
2492,6816,1290,2,0.549305613137435,0.00719151182948325
2493,6821,3079,1,0.0765891056370724,0.000111884266665303
2494,6822,4119,1,0.102052711937521,0.000171404072018871
2495,6823,4084,1,0.103325247816731,0.000237193976125196
2496,6824,6089,1,0.116117030671778,0.00031639392537917
2497,6825,3654,2,0.137394715472779,0.000390913712780027
2498,6826,5569,2,0.100996541842622,0.000257621842835402
2499,6827,1271,1,0.143315179045458,0.000548433060347662
2500,6828,6904,2,0.0794258251463122,0.000171451948453198
2501,6831,2526,1,0.0569493790139503,0.000107187393711006
2502,6832,3170,1,0.0674028115010812,0.000159411009322296
2503,6833,3211,2,0.0979273793845056,0.000248423843715897
2504,6834,1697,1,0.0606650857142392,8.4932494168542e-05
2505,6835,2874,1,0.0736280661011875,0.000249640243288946
2506,6836,5098,2,0.103836412440719,0.000427371911457017
2507,6841,2255,1,0.152508475736719,0.000676004361168236
2508,6842,1193,2,0.070791785243322,0.000194061708178304
2509,6843,5321,1,0.0859287845373282,0.000287685221493649
2510,6844,1946,1,0.0413118633838563,9.2269368238256e-05
2511,6845,2933,1,0.0544278752066569,0.000163248819917331
2512,6846,5361,1,0.108565818102,0.000566130332545418
2513,6851,4857,1,0.284647822244342,0.00153849760189477
2514,6852,4476,1,0.107257866312292,0.000338836411477999
2515,6861,2874,1,0.188870367833375,0.000554146731397811
2516,6862,2959,2,0.237944138906895,0.000883113176386359
2517,6865,2834,1,0.201078455748189,0.00111088760631432
2518,6866,1832,1,0.120177455146848,0.000437271669643007
2519,6869,326,1,0.0377876582837881,5.23576603974001e-05
2520,6871,4409,1,0.228510904794857,0.0014920486172408
2521,6874,846,1,0.249312687444897,0.00154272157362976
2522,6877,10,1,0.312380032759567,0.00355631307075079
2523,6881,4333,1,0.259540785660719,0.00109963171535219
2524,6882,3536,1,0.0777280130691696,0.000158188732149492
2525,6883,2744,1,0.130832097334797,0.000548079411978409
2526,6891,738,2,0.307777342204762,0.00209935494822139
2527,6901,4174,2,0.0827839728156401,0.000267800066221266
2528,6902,1025,1,0.220189393357943,0.000750454116426314
2529,6903,3212,1,0.163984268287048,0.000812891521585161
2530,6904,3796,1,0.0649246802940604,0.000185240476642803
2531,6905,1900,1,0.189283689008955,0.000728557782824162
2532,6909,942,1,0.209824381471259,0.000865622659006664
2533,6911,1114,1,0.235833035914441,0.00155194464528854
2534,6913,358,1,0.198109363716876,0.00157767367913958
2535,6914,499,1,0.152939384324413,0.000887439009676843
2536,6915,1613,1,0.12981583487159,0.000287403645070529
2537,6916,1445,1,0.182862751968561,0.00111695259375702
2538,6917,339,1,0.160819571905328,0.000886119113892569
2539,6921,7221,1,0.264263563740036,0.00233584133678293
2540,6922,3405,1,0.116873852599208,0.000369232351862656
2541,6923,838,1,0.213588794453877,0.00118862657341833
2542,6924,473,1,0.136156982680539,0.000752021638539486
2543,6931,3814,1,0.181937172449672,0.000848355217899104
2544,6932,3437,1,0.0765494552630035,0.00019315417024838
2545,6941,2096,2,0.228068568547625,0.00201677265744497
2546,6942,5994,1,0.235852353170516,0.00218146082496095
2547,6951,4035,1,0.0844131804316031,0.000251658906151342
2548,6952,2426,2,0.157717459963794,0.000662534635033616
2549,6953,1151,1,0.0855986491795303,0.000261252851458353
2550,6955,521,1,0.236875526265469,0.00131412401771017
2551,6956,503,1,0.148657718614415,0.000679812346046877
2552,6957,583,2,0.233351929517422,0.00161785872649095
2553,6961,5642,1,0.445564110630706,0.00403804203000134
2554,6964,367,1,0.295375076543721,0.0017690880400422
2555,6971,4554,1,0.400897394388625,0.00400819728466263
2556,6974,312,1,0.173643215085353,0.000972963003366243
2557,6975,141,1,0.22834311410412,0.00108442789305771
2558,6981,2688,1,0.156074077124538,0.000280495832544787
2559,6982,1163,2,0.0921535468284455,0.00013275080829136
2560,6983,1795,1,0.0880310948734525,0.000208607755056208
2561,6984,76,1,0.170501156387775,0.00102717218239027
2562,6986,654,1,0.260479546167453,0.00178210110333213
2563,6987,1360,1,0.158686476982687,0.00094907411428606
2564,6988,730,1,0.212593794339802,0.00125634862110803
2565,6991,4296,1,0.228991079513689,0.00151814158660669
2566,6994,585,1,0.32207560970842,0.00235582536949807
2567,6996,742,1,0.221621004087477,0.00129478098204814
2568,6997,264,1,0.114984101391765,0.000488433008364709
2569,6998,272,1,0.239341508622994,0.00122594971491051
2570,6999,791,1,0.281845295720525,0.00262114523796919
2571,7001,3393,1,0.0709182558827345,0.000169018362124425
2572,7002,3626,1,0.102036142271099,0.000414792062878809
2573,7003,1387,1,0.0543000265533388,9.11642423824728e-05
2574,7004,1978,1,0.32616846786916,0.00272782285973563
2575,7005,937,1,0.121658816891712,0.000355456834428631
2576,7006,4717,1,0.188314741781982,0.000759264478126556
2577,7007,3806,2,0.130943283510132,0.000529250961978593
2578,7008,573,1,0.109220587150263,0.000236899065073341
2579,7009,3151,1,0.188120678714599,0.000881022363860348
2580,7011,2650,1,0.18499548293823,0.00119648000512781
2581,7021,4468,1,0.540161569369842,0.00597254279643762
2582,7025,1078,1,0.403206540080892,0.00388520640415621
2583,7031,3303,1,0.29289310764435,0.00308586730189668
2584,7035,663,1,0.198205356967536,0.00104241025931797
2585,7036,182,1,0.157759757964121,0.000846590635798316
2586,7037,1097,1,0.202513285322649,0.00156239639078697
2587,7038,1328,1,0.193352411599855,0.00134489950709808
2588,7039,522,1,0.141628928374131,0.000860202920848139
2589,7041,4465,1,0.201134251156503,0.000723715407344224
2590,7044,193,1,0.101907242366041,0.000373498851688708
2591,7045,334,1,0.210000692048993,0.00146274771327278
2592,7046,31,1,0.111169802436462,0.000517809786340111
2593,7047,711,1,0.127467713732039,0.000562082783171121
2594,7048,63,1,0.115450909130146,0.000460983353436643
2595,7051,3041,1,0.178431748761616,0.0012974289304588
2596,7054,522,1,0.213835438360784,0.00161022162738993
2597,7055,444,1,0.226658560747739,0.00172746669913486
2598,7061,2340,1,0.303878924228288,0.00106813631093338
2599,7064,2653,1,0.210556714491141,0.00157227132971836
2600,7065,406,1,0.27572124272098,0.00225930569719742
2601,7071,5316,1,0.161055618494527,0.000755422119680281
2602,7075,834,1,0.282029392218216,0.00142305890098227
2603,7076,338,1,0.13905560622549,0.000454898099451403
2604,7077,217,1,0.140482365792203,0.00068805090626484
2605,7078,431,1,0.213828510013752,0.00118410919242389
2606,7081,2136,1,0.251267976516708,0.00137361849068286
2607,7083,111,1,0.18872463882587,0.000861503757249988
2608,7084,412,1,0.228023273740736,0.00173082159590119
2609,7091,3739,1,0.143266026901243,0.000482371023940016
2610,7095,458,1,0.19815291594229,0.00131096316662463
2611,7101,6752,3,0.309893588054214,0.000957636452060325
2612,7102,2048,1,0.262884548360396,0.00119809999991803
2613,7103,3481,1,0.129406821619821,0.000480739870925108
2614,7104,684,1,0.312669355315884,0.00371925692161851
2615,7105,195,1,0.220124326974989,0.0014532744316372
2616,7106,198,1,0.187714730210447,0.00175884014885257
2617,7107,369,1,0.213580275185078,0.00175036985615248
2618,7108,389,1,0.342807020235191,0.00300950411763005
2619,7109,366,1,0.190840812892634,0.00137223517423694
2620,7113,183,1,0.157745541210232,0.000806656103756211
2621,7115,128,1,0.153944935257428,0.00056504678989626
2622,7119,121,1,0.19899589226448,0.00111265848210704
2623,7121,4185,3,0.505017228611425,0.00397634480713697
2624,7122,3874,2,0.556791074510973,0.00663980826396777
2625,7123,548,1,0.0500976870768329,5.90389121489653e-05
2626,7126,759,1,0.0735501535829432,0.000209391702363877
2627,7131,5349,1,0.290612214424121,0.00139968350318481
2628,7132,1166,1,0.0892254417821391,0.000108165145369068
2629,7134,459,1,0.204274906747535,0.00201374573897448
2630,7135,552,1,0.205307843397671,0.00155493892669435
2631,7136,880,1,0.234970220680499,0.00232830896677975
2632,7137,670,1,0.303894817619346,0.00224457396076219
2633,7141,5097,1,0.222248657973087,0.00164067916036662
2634,7142,214,1,0.310849196689875,0.00197460884740238
2635,7151,4098,2,0.347287594549569,0.00311951807756515
2636,7152,1586,2,0.376616651408468,0.00322369338661018
2637,7156,1246,1,0.311866152583981,0.00447551261945267
2638,7157,576,1,0.225908334608443,0.00271867596920932
2639,7161,4799,1,0.348768814165581,0.00445585694486344
2640,7165,430,1,0.248837948147185,0.00160966940805246
2641,7201,4256,2,0.0734794821907448,0.00016961939603756
2642,7202,1285,1,0.10664899274641,0.000463726215494609
2643,7203,2388,1,0.115005421731221,0.000312489002318966
2644,7204,5290,1,0.0799115505073869,0.000310106359222336
2645,7205,1108,1,0.157149711436537,0.00067826020429067
2646,7206,3167,1,0.0907166092307213,0.000237427245773397
2647,7207,3934,1,0.281395991749729,0.00119882563589901
2648,7211,2206,1,0.254191305894381,0.001820878322865
2649,7213,2143,1,0.214161175692732,0.00161088978754048
2650,7214,1065,1,0.242699968308344,0.00117458512972677
2651,7215,223,1,0.180853759896684,0.000926443467823296
2652,7216,182,1,0.378450002191211,0.00119861968346919
2653,7217,1019,1,0.252872571488827,0.00282826672848353
2654,7218,665,1,0.228384162212648,0.00190265853246349
2655,7221,1098,1,0.293381910194447,0.00199399829290436
2656,7223,490,1,0.206614212477171,0.0015120893059372
2657,7224,39,1,0.0685373919205294,0.000174660271589179
2658,7225,121,1,0.12612282346507,0.000649075286272401
2659,7226,77,1,0.216648394063168,0.000603055232969273
2660,7227,382,1,0.257016135354062,0.00166059025585283
2661,7231,2353,2,0.316503486581607,0.00215897755701285
2662,7232,1460,1,0.0462749466215513,8.12563161351466e-05
2663,7233,144,1,0.148706108586396,0.000854692679711868
2664,7234,330,1,0.200812083699863,0.000617640386952127
